date,temp_max,temp_min,rain,solar_radiation,city,month
2017-03-03,1.6055002,-1.8444998,0.0,20.8,Skardu,March
2017-03-04,1.0555001,-2.9444997,0.0,22.85,Skardu,March
2017-03-05,0.40550017,-3.9444997,0.0,20.69,Skardu,March
2017-03-06,0.55550027,-1.5444996,0.0,16.34,Skardu,March
2017-03-07,0.5055001,-0.8444998,0.0,14.36,Skardu,March
2017-03-08,4.3555,-0.34449983,0.4,20.97,Skardu,March
2017-03-09,1.1055002,-1.2944996,0.19999999,18.84,Skardu,March
2017-03-10,1.8555002,-2.0944998,0.0,22.74,Skardu,March
2017-03-11,2.0555,-3.5444996,0.0,23.32,Skardu,March
2017-03-12,0.6555002,-3.4945,0.0,22.19,Skardu,March
2017-03-13,2.9055002,-1.9444997,0.0,23.21,Skardu,March
2017-03-14,3.6055002,-1.0444999,0.0,19.09,Skardu,March
2017-03-15,3.9555001,1.2055001,0.099999994,21.36,Skardu,March
2017-03-16,2.7555,0.05550027,0.0,21.57,Skardu,March
2017-03-17,3.0555003,-0.39449978,0.0,24.84,Skardu,March
2017-03-18,4.2055,0.25550008,0.0,24.12,Skardu,March
2017-03-19,5.7555,0.35550022,0.0,25.38,Skardu,March
2017-03-20,5.1555004,3.1555002,0.0,17.65,Skardu,March
2017-03-21,8.7555,3.2055001,1.0,17.78,Skardu,March
2017-03-22,8.6555,5.3055,2.3999999,21.48,Skardu,March
2017-03-23,8.0055,0.40550017,0.7,25.44,Skardu,March
2017-03-24,8.5555,-4.9945,0.0,21.15,Skardu,March
2017-03-25,9.0555,4.5055003,0.0,26.0,Skardu,March
2017-03-26,9.3055,6.2055,0.0,21.27,Skardu,March
2017-03-27,8.5055,5.9555,1.1,14.8,Skardu,March
2017-03-28,10.2555,6.7055,2.3000002,23.34,Skardu,March
2017-03-29,10.5055,7.4555006,0.0,25.62,Skardu,March
2017-03-30,9.955501,7.7555,0.70000005,21.79,Skardu,March
2017-03-31,8.1055,6.2555,1.4,20.89,Skardu,March
2017-04-01,7.5555,0.40550017,0.70000005,21.37,Skardu,April
2017-04-02,9.3555,4.5055003,0.39999995,25.08,Skardu,April
2017-04-03,8.5555,5.2555,3.1,19.44,Skardu,April
2017-04-04,9.3555,5.6555004,3.7,19.31,Skardu,April
2017-04-05,6.6055,2.8055003,20.7,10.76,Skardu,April
2017-04-06,7.6055,2.7555,8.400001,24.79,Skardu,April
2017-04-07,5.3055,2.0555,1.4999999,23.44,Skardu,April
2017-04-08,4.6555004,1.0055002,0.4,28.59,Skardu,April
2017-04-09,5.5555,0.10550022,0.0,29.24,Skardu,April
2017-04-10,6.3555,0.40550017,0.0,29.43,Skardu,April
2017-04-11,6.7055,0.9055002,0.0,29.66,Skardu,April
2017-04-12,6.3555,1.6055002,1.1,24.46,Skardu,April
2017-04-13,9.1555,2.9555001,0.0,29.3,Skardu,April
2017-04-14,9.2555,4.0055003,0.0,29.47,Skardu,April
2017-04-15,9.1055,3.7055001,0.0,29.64,Skardu,April
2017-04-16,10.5055,4.8555,0.0,29.96,Skardu,April
2017-04-17,11.455501,6.0055,0.0,29.64,Skardu,April
2017-04-18,10.1055,5.4055004,3.6000001,18.96,Skardu,April
2017-04-19,10.3555,4.0555,2.5,24.33,Skardu,April
2017-04-20,12.205501,6.0055,7.1,22.2,Skardu,April
2017-04-21,12.255501,9.1555,0.4,19.65,Skardu,April
2017-04-22,13.1555,9.1055,1.1,25.65,Skardu,April
2017-04-23,10.1555,7.6555004,6.600001,24.15,Skardu,April
2017-04-24,11.505501,6.3555,0.6,26.18,Skardu,April
2017-04-25,11.4055,-0.34449983,2.4,25.82,Skardu,April
2017-04-26,12.3555,-1.5444996,3.1,26.16,Skardu,April
2017-04-27,12.705501,-1.4944999,0.0,29.34,Skardu,April
2017-04-28,10.0555,7.5555,0.90000004,17.59,Skardu,April
2017-04-29,9.4055,4.8555,2.9000003,28.27,Skardu,April
2017-04-30,12.705501,5.3055,0.0,30.42,Skardu,April
2017-05-01,13.6555,6.6555004,0.0,31.02,Skardu,May
2017-05-02,13.4055,7.0555,0.70000005,26.65,Skardu,May
2017-05-03,11.505501,5.0055,3.8999996,24.82,Skardu,May
2017-05-04,14.505501,1.5055002,2.3,27.1,Skardu,May
2017-05-05,16.9555,4.3055,0.0,29.28,Skardu,May
2017-05-06,16.8555,13.005501,2.5,23.48,Skardu,May
2017-05-07,18.0055,7.3055,0.0,28.12,Skardu,May
2017-05-08,17.6555,5.9555,0.2,26.87,Skardu,May
2017-05-09,16.5055,4.5055003,0.0,28.68,Skardu,May
2017-05-10,18.4055,3.8555002,1.5,24.48,Skardu,May
2017-05-11,18.4555,12.1555,0.4,28.88,Skardu,May
2017-05-12,18.4555,11.205501,0.0,29.0,Skardu,May
2017-05-13,19.4055,12.3555,0.0,29.01,Skardu,May
2017-05-14,20.5055,12.6055,0.4,29.48,Skardu,May
2017-05-15,18.1555,10.4055,11.799999,20.27,Skardu,May
2017-05-16,16.9555,8.3555,9.9,22.65,Skardu,May
2017-05-17,18.3055,9.2555,7.999999,17.9,Skardu,May
2017-05-18,19.2055,6.5555,0.3,26.66,Skardu,May
2017-05-19,19.0555,8.955501,0.0,27.56,Skardu,May
2017-05-20,20.355501,12.005501,0.0,27.38,Skardu,May
2017-05-21,19.5555,16.2055,0.3,23.02,Skardu,May
2017-05-22,21.6555,13.9055,0.0,29.39,Skardu,May
2017-05-23,22.105501,15.3555,0.0,29.28,Skardu,May
2017-05-24,24.8055,16.8055,0.0,30.7,Skardu,May
2017-05-25,22.605501,15.5555,0.4,28.76,Skardu,May
2017-05-26,23.8055,16.1555,0.0,30.95,Skardu,May
2017-05-27,23.5555,15.755501,0.0,29.93,Skardu,May
2017-05-28,23.7055,15.455501,0.0,30.55,Skardu,May
2017-05-29,23.7055,15.1055,0.4,31.13,Skardu,May
2017-05-30,19.5555,11.4055,1.7,19.79,Skardu,May
2017-05-31,17.6555,8.955501,6.5999994,24.56,Skardu,May
2017-06-01,21.355501,6.4555,0.6,28.16,Skardu,June
2017-06-02,24.4055,15.9055,0.0,31.01,Skardu,June
2017-06-03,25.7555,17.3555,0.0,30.68,Skardu,June
2017-06-04,24.105501,16.4555,2.2,23.4,Skardu,June
2017-06-05,20.3055,12.9055,10.299999,20.19,Skardu,June
2017-06-06,20.0555,9.955501,7.9999995,27.5,Skardu,June
2017-06-07,21.9555,14.3055,0.0,30.71,Skardu,June
2017-06-08,22.5555,17.2055,0.0,26.44,Skardu,June
2017-06-09,19.4555,15.3055,0.6,22.86,Skardu,June
2017-06-10,20.0555,8.5055,0.0,26.8,Skardu,June
2017-06-11,22.855501,15.755501,0.0,29.26,Skardu,June
2017-06-12,23.4055,16.8555,0.0,29.28,Skardu,June
2017-06-13,23.2555,18.2055,0.4,24.51,Skardu,June
2017-06-14,21.8055,16.4055,0.0,25.11,Skardu,June
2017-06-15,25.855501,17.1055,0.0,31.36,Skardu,June
2017-06-16,28.2055,18.0555,0.0,30.75,Skardu,June
2017-06-17,29.355501,18.8555,0.0,31.46,Skardu,June
2017-06-18,28.0055,19.8055,0.0,29.64,Skardu,June
2017-06-19,24.5055,15.005501,5.1,17.21,Skardu,June
2017-06-20,19.2055,13.5555,13.1,17.19,Skardu,June
2017-06-21,21.3055,12.705501,1.3000001,19.83,Skardu,June
2017-06-22,25.4055,10.4055,0.0,30.99,Skardu,June
2017-06-23,27.0555,19.2555,0.0,31.48,Skardu,June
2017-06-24,28.0055,20.1555,0.3,27.37,Skardu,June
2017-06-25,24.2555,18.0555,0.3,19.72,Skardu,June
2017-06-26,26.7055,15.3055,0.3,26.02,Skardu,June
2017-06-27,24.9055,16.8555,0.8,21.81,Skardu,June
2017-06-28,21.3055,16.1055,21.699999,16.38,Skardu,June
2017-06-29,20.855501,16.0555,23.5,17.61,Skardu,June
2017-06-30,23.5555,14.705501,3.8000002,25.1,Skardu,June
2017-07-01,25.855501,19.7055,0.1,26.68,Skardu,July
2017-07-02,23.8055,18.9555,6.7999997,26.41,Skardu,July
2017-07-03,23.7555,12.3055,8.700001,24.43,Skardu,July
2017-07-04,22.6555,16.8055,7.1000004,21.24,Skardu,July
2017-07-05,23.7055,16.5555,3.0000002,24.67,Skardu,July
2017-07-06,24.9555,19.9055,1.5,25.07,Skardu,July
2017-07-07,27.355501,14.3555,0.0,27.11,Skardu,July
2017-07-08,29.355501,14.705501,0.0,29.93,Skardu,July
2017-07-09,30.2055,21.9555,0.0,29.52,Skardu,July
2017-07-10,29.105501,22.5555,1.1,24.69,Skardu,July
2017-07-11,23.5555,19.3055,7.499999,14.17,Skardu,July
2017-07-12,22.9555,17.4055,4.4,19.81,Skardu,July
2017-07-13,26.5055,16.5555,0.9,24.99,Skardu,July
2017-07-14,26.2055,15.005501,1.8000001,24.36,Skardu,July
2017-07-15,25.7555,17.9555,3.7,23.9,Skardu,July
2017-07-16,24.9555,20.3055,7.1,23.23,Skardu,July
2017-07-17,23.6555,18.7055,7.7000003,19.96,Skardu,July
2017-07-18,22.355501,17.5055,16.7,19.43,Skardu,July
2017-07-19,24.5555,17.7055,4.1,21.58,Skardu,July
2017-07-20,26.2555,18.1555,0.0,23.56,Skardu,July
2017-07-21,24.6555,19.0055,7.7000003,21.49,Skardu,July
2017-07-22,24.5555,18.1055,11.800001,22.82,Skardu,July
2017-07-23,24.605501,17.8555,3.5999997,23.1,Skardu,July
2017-07-24,24.7055,17.6555,6.6,23.05,Skardu,July
2017-07-25,28.2055,15.5555,0.0,27.5,Skardu,July
2017-07-26,30.1555,21.9055,0.0,27.2,Skardu,July
2017-07-27,30.4555,23.3055,0.0,25.5,Skardu,July
2017-07-28,29.0055,23.3055,0.7,21.61,Skardu,July
2017-07-29,28.9555,22.9055,0.0,23.41,Skardu,July
2017-07-30,31.7055,19.7055,0.0,29.11,Skardu,July
2017-07-31,33.2555,23.4055,0.0,29.62,Skardu,July
2017-08-01,31.9055,23.6555,0.0,22.55,Skardu,August
2017-08-02,27.7055,21.9555,0.2,19.92,Skardu,August
2017-08-03,24.2555,19.9055,15.900001,21.46,Skardu,August
2017-08-04,25.8055,19.3055,1.8000001,22.59,Skardu,August
2017-08-05,30.105501,21.605501,0.0,26.18,Skardu,August
2017-08-06,29.8055,14.505501,0.0,25.07,Skardu,August
2017-08-07,29.605501,24.2055,0.6,23.32,Skardu,August
2017-08-08,24.0055,19.855501,14.2,18.24,Skardu,August
2017-08-09,24.8055,19.5055,3.1000001,20.09,Skardu,August
2017-08-10,20.4555,17.1055,10.800001,18.69,Skardu,August
2017-08-11,23.2555,15.505501,11.5,20.5,Skardu,August
2017-08-12,23.855501,18.6555,2.1,22.9,Skardu,August
2017-08-13,19.6555,14.6055,20.499998,13.13,Skardu,August
2017-08-14,20.7055,14.0555,7.6,21.27,Skardu,August
2017-08-15,20.9555,10.455501,1.3,23.71,Skardu,August
2017-08-16,22.3055,18.1555,0.0,23.88,Skardu,August
2017-08-17,23.7055,18.8555,0.0,24.34,Skardu,August
2017-08-18,24.2555,20.605501,0.0,25.59,Skardu,August
2017-08-19,22.0555,19.1555,1.0,21.39,Skardu,August
2017-08-20,21.8055,16.1055,5.5000005,19.38,Skardu,August
2017-08-21,22.4555,16.1055,0.5,22.01,Skardu,August
2017-08-22,24.2055,18.0555,0.2,22.59,Skardu,August
2017-08-23,24.0555,17.1555,1.8,19.94,Skardu,August
2017-08-24,19.5055,15.005501,5.9999995,12.16,Skardu,August
2017-08-25,20.7055,14.5555,1.8000001,20.32,Skardu,August
2017-08-26,19.7555,14.8555,0.0,23.67,Skardu,August
2017-08-27,23.6555,17.6555,0.0,25.06,Skardu,August
2017-08-28,24.0555,18.6555,0.0,23.6,Skardu,August
2017-08-29,23.8055,19.0555,1.0,21.99,Skardu,August
2017-08-30,22.5055,18.2055,3.7000003,18.31,Skardu,August
2017-08-31,19.1555,15.255501,12.299999,16.6,Skardu,August
2017-09-01,17.2555,14.455501,22.6,9.92,Skardu,September
2017-09-02,20.5055,10.955501,0.0,21.4,Skardu,September
2017-09-03,20.855501,16.2555,0.5,21.28,Skardu,September
2017-09-04,19.4055,14.4055,4.0,20.1,Skardu,September
2017-09-05,18.6555,13.9055,7.7,18.44,Skardu,September
2017-09-06,19.4055,12.3555,0.0,17.11,Skardu,September
2017-09-07,21.5055,14.0555,0.0,23.18,Skardu,September
2017-09-08,22.3055,14.1055,0.0,25.1,Skardu,September
2017-09-09,24.6555,17.0555,0.4,22.04,Skardu,September
2017-09-10,18.5055,12.955501,12.900001,8.52,Skardu,September
2017-09-11,15.6055,11.3555,9.199999,18.56,Skardu,September
2017-09-12,15.705501,12.3555,2.4999998,19.16,Skardu,September
2017-09-13,15.9055,12.1055,8.7,17.52,Skardu,September
2017-09-14,15.4055,7.2055006,17.599998,18.81,Skardu,September
2017-09-15,18.6555,5.9555,1.9000002,21.53,Skardu,September
2017-09-16,17.5555,11.4055,4.3,19.86,Skardu,September
2017-09-17,18.1555,5.9555,0.0,21.31,Skardu,September
2017-09-18,21.355501,15.0555,0.0,22.64,Skardu,September
2017-09-19,22.0055,15.8055,0.1,22.14,Skardu,September
2017-09-20,21.9555,16.0555,0.3,19.44,Skardu,September
2017-09-21,18.2555,12.9055,3.0,19.31,Skardu,September
2017-09-22,20.9055,13.8555,3.1,21.77,Skardu,September
2017-09-23,20.9055,16.1055,0.0,19.14,Skardu,September
2017-09-24,19.0055,14.3055,0.5,19.54,Skardu,September
2017-09-25,17.4055,12.6055,4.3,19.56,Skardu,September
2017-09-26,20.855501,16.1555,0.2,20.32,Skardu,September
2017-09-27,19.5555,15.6055,0.3,19.52,Skardu,September
2017-09-28,17.0555,13.8055,0.0,18.26,Skardu,September
2017-09-29,20.0555,13.455501,0.0,20.29,Skardu,September
2017-09-30,17.8555,9.6055,3.5,18.4,Skardu,September
2017-10-01,15.755501,8.8555,0.6,16.45,Skardu,October
2017-10-02,17.9555,4.6555004,0.0,20.14,Skardu,October
2017-10-03,20.3055,13.8555,0.0,19.95,Skardu,October
2017-10-04,19.0555,14.955501,0.0,16.87,Skardu,October
2017-10-05,18.5555,13.3555,0.0,17.01,Skardu,October
2017-10-06,17.2055,10.205501,0.0,16.73,Skardu,October
2017-10-07,14.8555,8.455501,0.5,15.92,Skardu,October
2017-10-08,14.8555,5.4055004,0.0,18.03,Skardu,October
2017-10-09,16.0555,7.8555,1.8,17.79,Skardu,October
2017-10-10,15.4055,4.9555,1.3000001,18.0,Skardu,October
2017-10-11,13.4055,9.6055,4.2999997,17.38,Skardu,October
2017-10-12,12.6055,10.0055,3.3,15.78,Skardu,October
2017-10-13,11.255501,5.7055,7.299999,14.56,Skardu,October
2017-10-14,9.455501,6.1555004,3.5,14.48,Skardu,October
2017-10-15,9.3555,4.8555,1.9999998,14.81,Skardu,October
2017-10-16,11.8555,7.3555,0.0,19.02,Skardu,October
2017-10-17,14.5555,7.7055006,0.0,19.48,Skardu,October
2017-10-18,15.9055,8.6055,0.0,18.47,Skardu,October
2017-10-19,11.705501,2.7055001,0.0,16.83,Skardu,October
2017-10-20,12.255501,1.6555002,0.0,17.97,Skardu,October
2017-10-21,13.005501,8.1555,0.1,15.61,Skardu,October
2017-10-22,11.5555,6.3555,2.1,13.85,Skardu,October
2017-10-23,10.0055,0.20550013,3.5000002,12.45,Skardu,October
2017-10-24,9.6555,0.35550022,0.0,18.13,Skardu,October
2017-10-25,9.8055,4.3055,0.0,17.68,Skardu,October
2017-10-26,10.5555,4.2555003,0.0,17.64,Skardu,October
2017-10-27,10.5055,4.7055,0.0,16.77,Skardu,October
2017-10-28,11.455501,5.3555,0.0,17.48,Skardu,October
2017-10-29,11.1055,5.3555,0.0,17.15,Skardu,October
2017-10-30,11.6555,5.6555004,0.0,17.13,Skardu,October
2017-10-31,11.755501,6.6055,0.0,16.98,Skardu,October
2017-11-01,11.4055,6.0555,0.0,16.78,Skardu,November
2017-11-02,11.8555,6.5555,0.0,16.78,Skardu,November
2017-11-03,11.955501,6.7555,0.0,16.42,Skardu,November
2017-11-04,14.005501,8.1555,0.0,15.98,Skardu,November
2017-11-05,13.8555,8.955501,0.0,15.86,Skardu,November
2017-11-06,11.5555,6.2055,0.0,15.81,Skardu,November
2017-11-07,11.3555,7.5055,0.0,13.17,Skardu,November
2017-11-08,8.955501,5.5555,1.5000001,11.86,Skardu,November
2017-11-09,8.955501,0.15550017,0.4,11.97,Skardu,November
2017-11-10,9.0555,4.7055,0.1,13.72,Skardu,November
2017-11-11,8.3555,0.55550027,0.0,12.99,Skardu,November
2017-11-12,8.9055,3.7555003,1.4,13.64,Skardu,November
2017-11-13,8.4055,4.3555,0.4,11.52,Skardu,November
2017-11-14,8.955501,4.1555004,2.7999997,11.24,Skardu,November
2017-11-15,6.8555,-10.494499,1.8,12.55,Skardu,November
2017-11-16,5.3055,0.5055001,1.6000001,13.35,Skardu,November
2017-11-17,3.3555002,0.55550027,0.8,11.1,Skardu,November
2017-11-18,2.6555002,-2.4945,0.20000002,14.81,Skardu,November
2017-11-19,3.1555002,-3.4945,0.0,15.31,Skardu,November
2017-11-20,2.1055002,-3.3945,0.0,15.19,Skardu,November
2017-11-21,1.9555001,-4.4945,0.0,15.17,Skardu,November
2017-11-22,1.6555002,-5.0444994,0.0,15.0,Skardu,November
2017-11-23,3.4055002,-2.7445,0.0,14.83,Skardu,November
2017-11-24,5.9055004,2.8055003,0.0,11.23,Skardu,November
2017-11-25,5.4055004,0.9055002,0.0,13.32,Skardu,November
2017-11-26,5.8555,-1.8444998,0.0,12.62,Skardu,November
2017-11-27,5.0555,1.1055002,0.0,13.32,Skardu,November
2017-11-28,5.0055,1.2555002,0.6,12.18,Skardu,November
2017-11-29,3.6555002,-2.4444997,0.0,13.82,Skardu,November
2017-11-30,3.5055003,-3.1445,0.0,13.81,Skardu,November
2017-12-01,8.0055,1.1055002,0.1,10.96,Skardu,December
2017-12-02,9.205501,3.7055001,1.3,12.55,Skardu,December
2017-12-03,9.3555,-2.3945,0.0,13.6,Skardu,December
2017-12-04,7.0555,-2.0944998,0.0,13.18,Skardu,December
2017-12-05,7.2555,0.35550022,0.0,9.29,Skardu,December
2017-12-06,4.9555,0.7055001,0.0,12.44,Skardu,December
2017-12-07,3.6555002,-2.5944998,0.0,13.49,Skardu,December
2017-12-08,10.2555,1.6555002,0.0,9.93,Skardu,December
2017-12-09,9.4055,2.9555001,0.0,13.08,Skardu,December
2017-12-10,4.9555,3.1555002,1.4,5.91,Skardu,December
2017-12-11,4.1055,0.20550013,1.2,9.91,Skardu,December
2017-12-12,0.7555001,-3.2445,0.7,8.25,Skardu,December
2017-12-13,-0.09449983,-4.4945,1.4000001,11.44,Skardu,December
2017-12-14,0.9555001,-2.3945,0.9999999,10.69,Skardu,December
2017-12-15,0.7555001,-2.2445,0.0,9.37,Skardu,December
2017-12-16,-0.09449983,-4.0944996,0.0,13.02,Skardu,December
2017-12-17,2.7555,-0.7444999,0.0,10.95,Skardu,December
2017-12-18,3.7555003,-0.14449978,0.0,9.18,Skardu,December
2017-12-19,3.9555001,0.8555002,0.0,9.65,Skardu,December
2017-12-20,2.2055001,0.35550022,0.3,9.67,Skardu,December
2017-12-21,0.6555002,-3.8945,0.0,12.34,Skardu,December
2017-12-22,-0.29449987,-5.1445,0.0,8.68,Skardu,December
2017-12-23,-0.5444999,-2.3945,0.0,8.42,Skardu,December
2017-12-24,-0.09449983,-12.744499,0.0,11.84,Skardu,December
2017-12-25,2.7555,-3.5944998,0.0,12.29,Skardu,December
2017-12-26,4.8055,1.2055001,0.099999994,9.11,Skardu,December
2017-12-27,0.6055002,-5.494499,0.1,11.18,Skardu,December
2017-12-28,-2.3945,-10.6945,0.0,13.06,Skardu,December
2017-12-29,-4.7944994,-7.994499,0.0,13.2,Skardu,December
2017-12-30,-5.0444994,-9.3445,0.0,11.55,Skardu,December
2017-12-31,-5.3444996,-8.5945,0.0,13.16,Skardu,December
2018-01-01,-3.3444998,-8.544499,0.0,13.35,Skardu,January
2018-01-02,-3.6944997,-7.8444996,0.0,13.29,Skardu,January
2018-01-03,-2.5944998,-5.5444994,0.1,10.0,Skardu,January
2018-01-04,-0.7944999,-4.3444996,0.0,10.47,Skardu,January
2018-01-05,-0.49449992,-4.5444994,0.0,13.26,Skardu,January
2018-01-06,0.005500078,-5.4445,0.0,13.36,Skardu,January
2018-01-07,3.3055003,-3.4444997,0.0,13.56,Skardu,January
2018-01-08,5.9055004,-3.3444998,0.0,13.47,Skardu,January
2018-01-09,7.8555,-1.5444996,0.0,13.97,Skardu,January
2018-01-10,10.705501,2.7555,0.0,12.15,Skardu,January
2018-01-11,8.3555,0.35550022,0.0,14.17,Skardu,January
2018-01-12,2.8555002,-2.5944998,0.0,13.89,Skardu,January
2018-01-13,4.1555004,-1.6445,0.0,12.78,Skardu,January
2018-01-14,0.8555002,-4.2445,0.0,13.99,Skardu,January
2018-01-15,7.0555,-1.4444997,0.0,12.53,Skardu,January
2018-01-16,4.3555,1.6555002,0.0,7.01,Skardu,January
2018-01-17,3.9055002,0.40550017,0.9000001,11.04,Skardu,January
2018-01-18,4.1555004,-0.8944998,0.0,12.72,Skardu,January
2018-01-19,2.3555002,-2.1944997,0.0,15.05,Skardu,January
2018-01-20,3.4055002,-3.3444998,0.0,15.33,Skardu,January
2018-01-21,6.5055,-1.1944997,0.0,15.47,Skardu,January
2018-01-22,3.3055003,-2.1445,0.0,12.62,Skardu,January
2018-01-23,0.30550027,-4.2445,0.0,15.4,Skardu,January
2018-01-24,-0.24449992,-4.8444996,0.0,14.4,Skardu,January
2018-01-25,0.005500078,-4.9945,0.0,14.91,Skardu,January
2018-01-26,3.2555,-3.0444996,0.0,12.82,Skardu,January
2018-01-27,4.8055,0.7555001,0.0,11.44,Skardu,January
2018-01-28,8.1055,3.5555,0.0,11.5,Skardu,January
2018-01-29,8.2555,6.1055,0.0,12.41,Skardu,January
2018-01-30,9.2555,3.5555,0.7,9.99,Skardu,January
2018-01-31,3.7555003,1.5555001,0.60000014,11.96,Skardu,January
2018-02-01,2.5055,-10.6445,0.0,16.45,Skardu,February
2018-02-02,3.5555,-1.2944996,0.0,14.51,Skardu,February
2018-02-03,0.6055002,-4.8945,0.0,17.1,Skardu,February
2018-02-04,1.8555002,-4.9945,0.0,17.42,Skardu,February
2018-02-05,0.80550027,-3.3444998,0.0,17.21,Skardu,February
2018-02-06,0.55550027,-4.1945,0.0,13.34,Skardu,February
2018-02-07,0.05550027,-4.1445,0.0,16.91,Skardu,February
2018-02-08,-0.29449987,-6.7944994,0.0,16.99,Skardu,February
2018-02-09,0.40550017,-11.794499,0.0,15.21,Skardu,February
2018-02-10,2.7555,-2.1445,0.0,14.88,Skardu,February
2018-02-11,1.9055002,0.15550017,0.0,10.08,Skardu,February
2018-02-12,2.4555001,-2.4945,0.0,16.55,Skardu,February
2018-02-13,3.5555,-0.5444999,0.0,17.5,Skardu,February
2018-02-14,5.4055004,0.45550013,0.0,11.32,Skardu,February
2018-02-15,5.7555,3.0555003,0.0,16.66,Skardu,February
2018-02-16,2.6555002,-0.5444999,0.4,18.23,Skardu,February
2018-02-17,3.2055001,-1.7444999,0.0,19.05,Skardu,February
2018-02-18,2.5055,-2.0444996,0.0,19.67,Skardu,February
2018-02-19,2.2055001,-2.0444996,0.0,19.29,Skardu,February
2018-02-20,3.1055002,-0.8444998,0.0,15.99,Skardu,February
2018-02-21,4.5055003,0.20550013,0.0,18.77,Skardu,February
2018-02-22,4.6555004,0.55550027,0.0,19.09,Skardu,February
2018-02-23,2.9555001,0.55550027,0.0,11.36,Skardu,February
2018-02-24,5.7055,0.6055002,0.0,19.16,Skardu,February
2018-02-25,5.1055,1.1055002,0.0,19.35,Skardu,February
2018-02-26,7.0055,3.0555003,0.0,18.84,Skardu,February
2018-02-27,6.9055004,1.9555001,0.0,18.18,Skardu,February
2018-02-28,6.3555,4.5055003,0.0,16.04,Skardu,February
2018-03-01,6.8555,4.0555,1.7000002,13.58,Skardu,March
2018-03-02,4.4555,2.2055001,0.20000002,13.2,Skardu,March
2018-03-03,5.9555,1.4555001,0.0,21.53,Skardu,March
2018-03-04,3.9555001,1.5055002,0.0,21.31,Skardu,March
2018-03-05,3.7555003,-0.044499874,0.0,21.87,Skardu,March
2018-03-06,2.2555003,-2.4444997,0.0,23.33,Skardu,March
2018-03-07,1.6055002,-2.4945,0.0,23.52,Skardu,March
2018-03-08,3.5555,-1.4944999,0.0,18.67,Skardu,March
2018-03-09,3.5055003,-0.8444998,0.0,23.32,Skardu,March
2018-03-10,3.5555,-1.5444996,0.0,22.97,Skardu,March
2018-03-11,3.3555002,-0.29449987,0.1,16.25,Skardu,March
2018-03-12,3.7555003,1.8055001,0.0,11.17,Skardu,March
2018-03-13,4.6055,3.1055002,1.3,12.06,Skardu,March
2018-03-14,6.6555004,2.8555002,0.0,20.57,Skardu,March
2018-03-15,4.9555,1.4555001,0.0,23.77,Skardu,March
2018-03-16,4.1055,-0.14449978,0.0,23.54,Skardu,March
2018-03-17,4.3055,-2.2445,0.0,24.19,Skardu,March
2018-03-18,4.8055,0.7055001,0.0,25.64,Skardu,March
2018-03-19,5.0555,0.45550013,0.0,25.39,Skardu,March
2018-03-20,6.6555004,1.2055001,0.0,21.03,Skardu,March
2018-03-21,6.3555,2.1055002,0.0,25.08,Skardu,March
2018-03-22,8.0055,1.3055001,0.0,25.47,Skardu,March
2018-03-23,5.2055,0.6555002,0.0,23.05,Skardu,March
2018-03-24,6.8055,-2.4945,0.0,26.47,Skardu,March
2018-03-25,6.2555,1.5055002,0.0,26.92,Skardu,March
2018-03-26,7.6555004,2.3555002,0.0,21.9,Skardu,March
2018-03-27,7.4555006,1.2555002,0.1,24.16,Skardu,March
2018-03-28,8.8055,3.1055002,0.0,24.95,Skardu,March
2018-03-29,9.1055,3.7555003,0.0,27.73,Skardu,March
2018-03-30,8.8055,4.1055,0.0,28.02,Skardu,March
2018-03-31,8.5555,3.6055002,0.0,27.97,Skardu,March
2018-04-01,10.2555,4.6555004,0.0,26.91,Skardu,April
2018-04-02,8.2555,5.1055,0.0,17.07,Skardu,April
2018-04-03,11.255501,5.7055,0.0,23.57,Skardu,April
2018-04-04,10.0055,3.3055003,0.0,27.13,Skardu,April
2018-04-05,10.8055,6.1555004,0.0,27.81,Skardu,April
2018-04-06,11.6055,6.3555,0.0,28.3,Skardu,April
2018-04-07,11.1555,7.0055,0.0,24.36,Skardu,April
2018-04-08,12.005501,5.8555,1.3000002,18.85,Skardu,April
2018-04-09,12.005501,8.6055,0.8,21.04,Skardu,April
2018-04-10,11.6055,6.7555,2.5,23.66,Skardu,April
2018-04-11,8.2555,4.5055003,1.6000003,26.82,Skardu,April
2018-04-12,8.2555,2.9555001,0.0,25.99,Skardu,April
2018-04-13,7.5555,2.0555,0.0,28.77,Skardu,April
2018-04-14,10.5055,6.0055,0.0,29.03,Skardu,April
2018-04-15,10.0555,5.9055004,0.59999996,16.8,Skardu,April
2018-04-16,9.8555,5.6055,1.4000001,16.93,Skardu,April
2018-04-17,12.705501,9.1555,0.1,21.18,Skardu,April
2018-04-18,11.8055,8.1055,0.1,22.79,Skardu,April
2018-04-19,8.705501,5.5055,7.8,11.16,Skardu,April
2018-04-20,9.6555,5.0055,0.90000004,27.86,Skardu,April
2018-04-21,9.6055,-4.8945,0.0,29.73,Skardu,April
2018-04-22,10.8555,4.2555003,0.0,28.24,Skardu,April
2018-04-23,11.5555,4.1055,0.0,30.69,Skardu,April
2018-04-24,11.6555,3.9055002,0.0,30.45,Skardu,April
2018-04-25,12.705501,6.6055,0.0,30.18,Skardu,April
2018-04-26,13.6555,8.3555,0.0,29.2,Skardu,April
2018-04-27,14.255501,8.3555,0.0,28.46,Skardu,April
